x0,x1,x2,x3,x4,x5,cls
0.9889888073354901,0.3194875434680895,0.6431296481074191,0.8035179854810353,0.8952688564589163,0.5722855517466886,0.0
0.6574598046970501,0.6309398894420785,0.2966866209930301,0.7516705987770004,0.17549413414506598,0.34537236763136847,0.0
0.5093482514104002,0.6581009201008687,0.26702559050637464,0.26739282613711624,0.036759873293256806,0.31390922467422167,0.0
0.6180052394633007,0.541263626949408,0.30261188713554377,0.9495632655033878,0.42147208049449414,0.6719312551632061,0.0
0.43357329867989713,0.6894804292422478,0.41804909219121467,0.5402738264188358,0.3117266507459484,0.9226604323765683,0.0
0.6483957930858192,0.3070323401111067,0.1323089894259113,0.4969188141809062,0.12859474461186404,0.7822865828943807,0.0
0.09211160325596157,0.40471564020099515,0.5419255300804768,0.6690176245921846,0.08524064285267186,0.7263149179440557,0.0
0.8122848611281833,0.9933319802744098,0.4729074279311024,0.23925321104645592,0.19647467022459564,0.20993957735631696,0.0
0.6624950082587596,0.9135337008063839,0.4686549023859159,0.4675791635809209,0.3447613321080124,0.898417841194209,0.0
0.27384008399882276,0.8578566760180275,0.06791065467550295,0.3893567590295467,0.9247866051413067,0.4565411724632674,0.0
0.7891334287699399,0.413979145239897,0.864783124874334,0.8226155508043008,0.20940765361970737,0.919836821096995,0.0
0.7950285918472677,0.902886085731505,0.6117537651475118,0.18667597093559396,0.7214287602444444,0.31216145234067905,0.0
0.10469677125395516,0.9764842741444076,0.6602903805440081,0.36136128382891675,0.688014466720636,0.3012114692649954,0.0
0.2480973137678918,0.016958221251430428,0.5726480414750074,0.9538487502578717,0.21312872279772577,0.07148093052241089,0.0
0.20147866739747844,0.7546323669527243,0.3482640965347903,0.9169961864757159,0.5648877473778888,0.5436951074348465,0.0
0.07612172317049337,0.7759097201747809,0.3413975056299664,0.5305259652197729,0.7744317046673498,0.6752291788077055,0.0
0.40675496517251564,0.17183761453863677,0.0012743755288402436,0.7646871171529469,0.848822250576146,0.8031557591634815,0.0
0.4795486184927399,0.7797038606223323,0.6533130081478881,0.31388695919535725,0.18018554767842954,0.6139768874139852,0.0
0.8612993352754333,0.7792452248169477,0.22652547212556517,0.0006912463003376779,0.7248046762157838,0.9627465634772573,0.0
0.6702875890695918,0.20252449597462785,0.4871446963912016,0.3079475842838002,0.07773648931922306,0.3729081337619624,0.0
0.9904049902488888,0.2786631185559254,0.6940955479880484,0.03148158430408643,0.9071204848679177,0.7127868692562312,0.0
0.5188886061987769,0.7918804952690278,0.039415703418495096,0.67396546740404,0.8642639853632499,0.30327531440394073,0.0
0.46040771482225185,0.03475619544814845,0.9555680509163575,0.27550063209956954,0.6156821924879251,0.7135168015687072,0.0
0.5719042081914376,0.3276873386112914,0.6735864176136507,0.12085471267218506,0.8974833496432157,0.5045692006822471,0.0
0.27310416586287667,0.4341246464256321,0.7848877633377487,0.6675182944030157,0.19910159053951482,0.09235971240488083,0.0
0.10527519515352002,0.8655399970240307,0.24916526846699572,0.3826534362675633,0.7263564569258315,0.16428620774153657,0.0
0.3582057283593396,0.7277802528529286,0.11714215777436998,0.404022079892003,0.7094519853358517,0.8645095938604419,0.0
0.6911420078595962,0.24081524145613908,0.20779750762351668,0.8208676475281562,0.09307767716404736,0.3243632697998964,0.0
0.9962288500126746,0.3978168740267013,0.8048759822460786,0.49912044038602876,0.3431740190682693,0.9596516513844311,0.0
0.1899176690788158,0.5402230063128479,0.29287290249053055,0.1943375063683097,0.3233709303960647,0.29851437750037646,0.0
0.8581946224440465,0.06887273323587073,0.019437261092647318,0.87171514077912,0.8157219794436987,0.09009955937276981,0.0
0.7097117751090245,0.08487736758838038,0.34228326799192477,0.06276862211292211,0.4330043508167316,0.03247977994192841,0.0
0.9236564241416548,0.810185868174962,0.9749674917825324,0.4875087709038336,0.19576783160013966,0.5566153601550085,0.0
0.2889521398197945,0.5219022072387679,0.4142527854097452,0.5522770606242052,0.8444550282679971,0.7458056672693895,0.0
0.8849751317659144,0.9633753689933242,0.11965572512458422,0.9130010670970653,0.6997120685321228,0.5963232472408488,0.0
0.5225580559821199,0.5925092043490788,0.5149014430784051,0.11479816214147343,0.5375700852155958,0.24555309831363104,0.0
0.9767871628515354,0.3654965892263069,0.25601912895630685,0.6835932978927433,0.2656871906379251,0.6401342312803092,0.0
0.8965865025467377,0.5756332445564161,0.9578696864875275,0.31591901813042966,0.10748094016517096,0.7669990701623544,0.0
0.6529362686497364,0.7384464327762394,0.24116013323233798,0.24466385778514566,0.13645258997265952,0.8551839176119743,0.0
0.3750624840372788,0.48005314187348813,0.4211686440028837,0.69961942181338,0.9086834325974182,0.6517125976266572,0.0
0.3270460023705206,0.2943700799271024,0.17859097573232996,0.6539860613161727,0.2748254603910174,0.8836999597639185,0.0
0.20291265965172745,0.749625081433904,0.9433770538116094,0.7326401702772088,0.3053956893829498,0.9406898089172698,0.0
0.06786436091807524,0.8837169758669784,0.9861482066228082,0.2210393668358075,0.012206312580096856,0.04083118675805375,0.0
0.5279507125818523,0.7926852381544807,0.7054889519882669,0.9900570496059795,0.46416166089778343,0.41039582584537426,0.0
0.07599113519708267,0.424634808648349,0.4311708800521592,0.058626387537077274,0.018480805582330673,0.6284834627372529,0.0
0.4333897853659118,0.5871777638058893,0.5092642555041103,0.19775538415896432,0.15710539636893828,0.3356648953389093,0.0
0.9141571890172516,0.5560672185601258,0.9964659598998595,0.1379994203902425,0.9398887629633775,0.17450647677105313,0.0
0.7489409999748025,0.372754607805444,0.47311270360329793,0.326479353865351,0.5735355333494749,0.7346798676703555,0.0
0.1956430807466646,0.7514252999969042,0.23014352629669987,0.39088558504519433,0.7471369243465824,0.6168386491290344,0.0
0.425488557015993,0.9127493367732846,0.7277372869757244,0.9173137856639891,0.2125488927856798,0.12217256060035686,0.0
0.6839322563302513,0.28400032473827685,0.5366849028471613,0.15974268338571296,0.4976645570608468,0.3439304028238943,0.0
0.4324386098819253,0.6662961846501911,0.7503170167087683,0.4730178891757614,0.8266229844030186,0.7303146932567393,0.0
0.8936554705485171,0.668547628644609,0.6931258311180856,0.6788885576708492,0.8607602973874743,0.6143941833552959,0.0
0.9345677413864866,0.6294223812631871,0.5659739192765745,0.6135769541616868,0.6413859729939757,0.08454763099148643,0.0
0.36939574521504626,0.3383341601369292,0.17395885281811552,0.8875222418615378,0.21625801582701554,0.6380921945332807,0.0
0.7891906595773464,0.6416045676645309,0.10298159732834633,0.27160039906993094,0.82331568317377,0.07538460492022814,0.0
0.7557949679010707,0.5052744768973894,0.6834007867596794,0.15380784814049275,0.23576124255048547,0.6056149147413872,0.0
0.5230390865541669,0.2471908982426,0.9436112788543032,0.6106605238839036,0.3761310809892834,0.4904145779738609,0.0
0.4102219333995638,0.39550853478975656,0.5956251772783334,0.43868535459014835,0.6032270376994598,0.560769402376286,0.0
0.5014100148355747,0.8944352028910424,0.931100616017578,0.05533463949261064,0.7316332190580765,0.10305772691413739,0.0
0.9318877286435875,0.5193300906262727,0.1674899811793703,0.661229580262661,0.4992558060776121,0.44086096140834463,0.0
0.6068737124949468,0.9019201501173302,0.1546654475606123,0.02577569997176621,0.5331235256531862,0.47927108439909727,0.0
0.25704662363584285,0.9436683403971746,0.9174742713242893,0.10744654842669299,0.32349424350467604,0.4706951084575134,0.0
0.7158125027206758,0.08369350959730049,0.7628676372590796,0.7462989198546751,0.8815415500159552,0.1876180790169364,0.0
0.8692289229564508,0.796903682447198,0.3410661649747577,0.7299124885862012,0.5939935849833309,0.35374752519999064,0.0
0.2784863959972166,0.6862855633665669,0.57954738124531,0.5127505588228807,0.7626516034389086,0.5035149257553221,0.0
0.0066461151390191375,0.0066606677754000865,0.5975023385193861,0.8809973315218573,0.8765142046865857,0.7145811090772388,0.0
0.3129599279862977,0.2838049762790972,0.3012043411607823,0.27252555443443693,0.37667406059697184,0.8501621290205524,0.0
0.6029384551486535,0.36733485300922053,0.11505387843016657,0.5149796040307487,0.48327812228291245,0.6115358453413343,0.0
0.7593126346230011,0.41606434788708324,0.006079238996995251,0.17332741933268647,0.6625313770738697,0.12590553160771623,0.0
0.3949284514499106,0.6845099114480279,0.7795097459536916,0.6166627950154713,0.5205343034206852,0.48585637248900404,0.0
0.40687660253175284,0.8041061262034052,0.6471082790294211,0.11972909535006404,0.7605132345901328,0.08018607248121101,0.0
0.5550956287532834,0.28496484537328126,0.014925706943782813,0.09141590132416555,0.6274935771564727,0.7214551363532342,0.0
0.9045196391696628,0.7432693686211642,0.002213922129872037,0.38617617995877573,0.03387455726847444,0.6604207711818579,0.0
0.4131835037191005,0.22325601806048623,0.32059619881477364,0.24229202023144736,0.2751568324087156,0.7774778335556347,0.0
0.3312856301496806,0.017197682200641107,0.5938245461851344,0.6730946236413019,0.8859765618848222,0.6002824669246973,0.0
0.40453271361728915,0.8767731964852478,0.701615705742351,0.9348043848086909,0.6142189040593675,0.41762275717177777,0.0
0.4619006569557569,0.1752930000686348,0.9219602610418092,0.06259131554093078,0.5933743035360984,0.800474016164691,0.0
0.01731520549908072,0.1995984106828257,0.8688008507367904,0.39947669154164556,0.06980320250910754,0.704185308661576,0.0
0.9926830876858113,0.12189550068509747,0.5048006323704886,0.6813304252396415,0.07909592279097755,0.08100852322000518,0.0
0.4149257368756455,0.7281845106116014,0.7659101156779018,0.7665654287140212,0.5239241667659729,0.5514259731538087,0.0
0.9437596647421936,0.5864041502017204,0.5473381454708781,0.7006682093311858,0.5375344061624872,0.11633844362246826,0.0
0.7483871147918307,0.7189646755977753,0.9373218737171337,0.9252025960374108,0.7071863773303546,0.4655285858560986,0.0
0.4955030425364493,0.9139789988050092,0.5484327665627101,0.7127643735995682,0.7029849552141453,0.11486162187892768,0.0
0.6249363223084027,0.24524036952921757,0.7592559969062985,0.5191894696026098,0.5507006364393893,0.3033289005944686,0.0
0.2343039495289927,0.13063515231772582,0.76095645786838,0.246499946173091,0.885781721081913,0.4717543764257026,0.0
0.7862825621281202,0.3188846009421159,0.8884152998903976,0.5396171468235842,0.6856265260503054,0.3230733363853694,0.0
0.7277591745771175,0.269967077762596,0.5961528245335251,0.3014643162527374,0.41432944545225103,0.3638468258920363,0.0
0.5502524953219962,0.6788315154773558,0.7760813123721093,0.276679154567972,0.629331146783278,0.3658903414741891,0.0
0.41669498002896466,0.7304467607784787,0.12591351079274382,0.8723571961284505,0.5681925639739874,0.7426974586437582,0.0
0.6682216503304884,0.5274746710556085,0.7594382402679588,0.25692939212463983,0.5898240092604052,0.7421612252684966,0.0
0.33467994968142867,0.011508635469848483,0.7879371266911683,0.1962543986362616,0.4361798917120572,0.2659022534120986,0.0
0.5261523074990542,0.7101533122799003,0.0995922428378947,0.7394491291856943,0.6358688654046499,0.7839381642912967,0.0
0.059982540925617944,0.21322076989576622,0.013796643767581163,0.6197013416462243,0.0961949704648456,0.35471393069114976,0.0
0.17332381445093592,0.12280542967961294,0.5905231901286139,0.6587891571168818,0.5977679730320399,0.7834681596227026,0.0
0.3064575160386933,0.6191774628619007,0.7795040580542887,0.16533252118752262,0.9279204230061625,0.7560383421315802,0.0
0.04211200085904798,0.16852664818652974,0.49678773935046916,0.11583195663642287,0.6350016280468744,0.5667080906161753,0.0
0.18280177572911227,0.0003567380689531996,0.16541468681134985,0.5143111097135004,0.9194934397059111,0.8934402630320171,0.0
0.5066448667799323,0.30496854703074106,0.7805940186680604,0.8392668365905652,0.07757288687668906,0.9923136707007549,0.0
0.4820314439393033,0.3570350117336738,0.8424795610549495,0.5690074058570705,0.3051228242978644,0.435307154041063,0.0
0.4632409242778951,0.8267353164362172,0.5929628361098717,0.6192110900504039,0.7844530847911272,0.724241159836407,0.0
0.28033618405131233,0.2553893799984588,0.31789187632818106,0.2521823428414379,0.01923179592537294,0.15518687882123294,0.0
0.614044624565449,0.06733402960489954,0.9269054132124035,0.42701745217908027,0.5825252082430865,0.22564403857424686,0.0
0.987707245764993,0.048331017156013956,0.9423003133874726,0.9716992545637898,0.8689992097216117,0.5293305249444324,0.0
0.7336010578820917,0.49965468975190663,0.11022845034271644,0.38610103378072524,0.3180730648955864,0.6500831225711939,0.0
0.15105277631902092,0.8946860984608305,0.005453541080783775,0.5552424870956111,0.9298896615121613,0.5389690057297037,0.0
0.544269952550405,0.279884857776998,0.2819093142969331,0.7904186735151806,0.1681652991325029,0.36792765802678373,0.0
0.7556966133168387,0.07911813912063503,0.05878152961722538,0.21530813007008376,0.8012327159027092,0.8750922280805916,0.0
0.1527448240585506,0.800521674501179,0.7884991975783172,0.469105170929604,0.24887238344334484,0.41503624579198883,0.0
0.39866200985837386,0.4658062981432216,0.015789239188417237,0.3937666580706711,0.9065794733261836,0.6814585049600014,0.0
0.09376462220216009,0.42889190248803466,0.9018292200208415,0.38836757952035217,0.1435433618493872,0.04481250769630718,0.0
0.2661488455911305,0.8868581596700705,0.2641611020589507,0.8456671441158953,0.9394370907024938,0.15858772749200412,0.0
0.6164726690489079,0.20912753525102945,0.8581830738936521,0.4675862215443505,0.8813038437386763,0.11900609501792259,0.0
0.1184702372912615,0.490469329232332,0.507935779942466,0.35014376049139406,0.6108006502969785,0.7087234181389229,0.0
0.40719912866676,0.9137009346077938,0.8448518922198731,0.6975219314582869,0.6155498234543764,0.8043990795927123,0.0
0.6915904826009418,0.8430631930514657,0.8526716673589773,0.38818320625534486,0.8195953099921581,0.05211375474822577,0.0
0.7489186614520289,0.9787601380947921,0.9381662625265139,0.2775073934026232,0.46297946184469885,0.2609340986633142,0.0
0.2578449049610029,0.984502781430333,0.0801944289303077,0.7179408147641764,0.9303464673361859,0.5533931602115009,0.0
0.1302350630387924,0.6017613530279838,0.999854296133309,0.5706082775499148,0.8022757787372159,0.585214334643983,0.0
0.7418002617603215,0.868967541681855,0.3265872470270659,0.30507487315525494,0.6652963799429384,0.9035957034256027,0.0
0.5134077252279762,0.8061474289188812,0.791366147297815,0.08070918208580913,0.6867813439148244,0.837167554488219,0.0
0.7744361373627395,0.017323571698004026,0.15835780244545838,0.5340304129211403,0.05130268487263645,0.353010720483929,0.0
0.2635867203877118,0.16646992911086977,0.17068428075128728,0.6889165280440471,0.15591450685204378,0.8905152260304223,0.0
0.22688629515029812,0.46217750671467306,0.9596146849840709,0.8527866727479666,0.07741621568614565,0.32579330357838077,0.0
0.3874166526399391,0.9447125347374815,0.03027192791997224,0.2869582921061028,0.6368866291256108,0.9972801775676227,0.0
0.9723704846178122,0.4663737483619763,0.472947256735176,0.8670367912044392,0.3935253590771698,0.46973252413969635,0.0
0.5982755340388012,0.09427949430168969,0.11622210977428271,0.5683222341695053,0.28259521662081466,0.456326694301166,0.0
0.20715974558055728,0.013859003667508807,0.63740955142467,0.76628193572815,0.6317514344873306,0.3341053975762468,0.0
0.7358694056824167,0.20667855230393728,0.4651927781988452,0.5899041557600859,0.6600491187037012,0.5330384427200388,0.0
0.23984466396686022,0.756212408135548,0.31309664215381894,0.3287077885689367,0.27463692852926413,0.11156575574929628,0.0
0.014008937001310895,0.0016388261129864912,0.8617811977679904,0.1744393664622731,0.3307949793011603,0.9693917720381471,0.0
0.2875539874740035,0.5071869732819312,0.4981165698760236,0.9184667834309617,0.6822347062926156,0.3264854183859762,0.0
0.060729331335294345,0.6353472222908096,0.8641570946998566,0.014552735698091235,0.4398166605533804,0.2813907159966975,0.0
0.4007498248009903,0.313217713148623,0.10714248043438657,0.42153945815053984,0.20620413896166045,0.9996948801344167,0.0
0.3997602111681273,0.43229101161485983,0.05339581654323822,0.1659548843817097,0.13572768201696495,0.9551330600180117,0.0
0.05632022590839114,0.5185709460096241,0.27837987816808474,0.9386019375067906,0.34721432655371476,0.5025994297202374,0.0
0.5981067879085703,0.7894184308102459,0.7587997152644302,0.18147892007363997,0.41657240266838924,0.3442780533292702,0.0
0.5991267023983373,0.015984187204409084,0.6609978949489227,0.26428287944930573,0.4230656327797033,0.16494151323167583,0.0
0.48744537034510915,0.20768615406519342,0.4503010058948622,0.6283445288061322,0.6350461922926175,0.9787934528724711,0.0
0.5689262172383103,0.6476646030709384,0.596102221334716,0.00547178102868684,0.06844988872481972,0.31977855629137397,0.0
0.5803562430624047,0.07594094701216858,0.5586094254346312,0.37953380797900627,0.42718030378221084,0.7292292261151514,0.0
0.819373541707143,0.8503704456484323,0.2999785072367199,0.011469733466224818,0.030323852442796895,0.4065781526127804,0.0
0.24733729448400532,0.3653730727699388,0.003003041065806733,0.9554895319043103,0.06510093095255498,0.7300187358268242,0.0
0.5827866914155208,0.1578653102900045,0.9630598572738353,0.4725536424278801,0.009697364868637148,0.3099277259344807,0.0
0.6156860770382909,0.0636927662826936,0.0883129981170433,0.47510998338059096,0.5977778034329243,0.7652103681466202,0.0
0.261700199170503,0.07873929758351561,0.1275625766924383,0.4295644366500776,0.22582091663180004,0.2157957381447423,0.0
0.9615968321185503,0.634563544706811,0.5562776939727195,0.14845541158525977,0.13351019845546175,0.016667912776570204,0.0
0.8550895629896651,0.04998244820976594,0.034720095881671464,0.4617409286258787,0.44321913303839555,0.22618696533985028,0.0
0.7583248135242451,0.12086083113691315,0.4963655081899868,0.11285460377001999,0.051961446316938664,0.925381830468117,0.0
0.055139046066134845,0.7539242659488855,0.2315110485735402,0.32338037145599663,0.33508528341338417,0.48506661594043565,0.0
0.5298396206039536,0.1636813958063521,0.5889614635482585,0.4664292548202863,0.5135422971165735,0.9748354399110325,0.0
0.5944706871429319,0.0677148104027595,0.7329393184521273,0.40703209739121793,0.9313060103405967,0.12822128971540725,0.0
0.23304311812871448,0.8325664427781705,0.7328072480591926,0.367726911236112,0.5474031573818445,0.9008663463381407,0.0
0.3912464232173771,0.22444149857336382,0.20272297024665187,0.914440206979068,0.12793169578417818,0.6202881154374841,0.0
0.9631094829701334,0.17311212586680935,0.6406206507563414,0.9166336340272416,0.9663291334234732,0.7917353828467465,0.0
0.8455598641162371,0.7331630495335226,0.4442205069592623,0.5829102642910796,0.5400057226191645,0.2845634391476809,0.0
0.9334245802070548,0.18178881478949005,0.2803898098655726,0.2567928864104553,0.09642074171004467,0.7676640926938064,0.0
0.28766467549067376,0.9221136538453837,0.6915169215973148,0.9191358904083763,0.5449747158816429,0.08077872103654249,0.0
0.24745211682289503,0.6211552367098997,0.04853326142269976,0.9423180897686182,0.19484259412816718,0.11599412300518763,0.0
0.045613820955641815,0.5179491905782635,0.7319267301020166,0.07356817726985354,0.5239949212680586,0.01446269679818002,0.0
0.8582547271492358,0.543991164724554,0.9546459712957844,0.03625034492445256,0.636531595480556,0.49350141262899294,0.0
0.29912070741638663,0.4332330517281068,0.47700251367533053,0.5138877936328511,0.44664391256265457,0.6015740087393202,0.0
0.5575008768035727,0.7678437993664479,0.8736322364298674,0.6461722988608615,0.5697391645120901,0.9092692258116197,0.0
0.14051425347432756,0.49427746283956797,0.34036097153673717,0.2770885172335087,0.033314861665340034,0.5560727057978256,0.0
0.04942732308744113,0.16434204468648217,0.2617489771995716,0.17640576396513008,0.9153234321067076,0.5059482064047728,0.0
0.5410190088975424,0.22077804707852955,0.046305721253798615,0.8299342785050344,0.82310713043716,0.28188928905065436,0.0
