x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.4962102920212299,0.7293997067552153,0.3595356762366293,0.3454239424359824,0.35381207274500726,0.7082094655006355,0.3972893753256487,0.7891941032038207,0.4205183799782948,0.14544762920399612,0.6205835387321634,0.9708294205749586
0.5359018621493484,0.9576803672513214,0.5646458506311071,0.7507764518558209,0.3431787169791136,0.28503461340737335,0.39032801575335063,0.9089312366479507,0.5336795551785641,0.5330306185434515,0.5431740886781694,0.9503670704922479
0.9018291368975563,0.09435260074268115,0.4773875671879211,0.5859667136470802,0.3590548126831218,0.6587929684885034,0.7691413014104503,0.4444929926683714,0.841521422596486,0.08983546711809831,0.30571235599582613,0.17477835259273133
0.5205245567581911,0.001763047419184205,0.10785758765188791,0.8639334493746333,0.4937039801526627,0.17043560043845363,0.2650509600435227,0.07081355416713342,0.7813950183916656,0.8843429787431385,0.6357250200562662,0.06491503879973293
0.23853307191700723,0.8142286760172553,0.33992049115208667,0.8835545398522887,0.15810040716448182,0.765390077772977,0.4928833015578771,0.2527863365301639,0.09433969602513859,0.6293625400342585,0.8889647492762958,0.1258989924470032
0.9015870504201282,0.3896036085018054,0.8736984210078204,0.856281259181177,0.5508242494928933,0.8410064722995899,0.5075093049088232,0.41742274622634,0.5116049618083665,0.06369142651986681,0.7551045127377434,0.6196480800487394
0.03188975479273792,0.14926183085804678,0.4169298700757187,0.8062769225524106,0.65166953526341,0.05003069875787858,0.1657705131733781,0.4081307132379073,0.8392299624806454,0.1848197611802389,0.9580159461588342,0.29925070577322666
0.9885031523858672,0.5876337615471753,0.5867439410714624,0.31919167279520455,0.5687557044797292,0.3221275887895353,0.13357927513812795,0.6123937303460397,0.6370205226158183,0.10041625624978912,0.10807161076226202,0.21957980220992712
0.2572496236627645,0.09301625609588104,0.19407736706811873,0.8781426588170043,0.7698986765820816,0.5124536940021134,0.18050021265388105,0.01639763757458279,0.5175749425568327,0.9043458900269705,0.865831464274542,0.07175979965250256
0.1194564541806864,0.40370420844042265,0.15659446029402002,0.23342264256767287,0.7241337940731291,0.4097893530302956,0.3379087760970213,0.21735615342307535,0.5819757695201586,0.8652553419756711,0.7615054456031642,0.5630721242186267
0.5091134797484523,0.8667689362187281,0.5112500038640395,0.5095175954193766,0.05639552941615278,0.05750986098323141,0.8340545527027033,0.5778653800930099,0.8310133170594409,0.8181644969989013,0.8842982270599848,0.8186123330281708
0.4896964098767832,0.7266934906513429,0.9313537049275117,0.06508163968859437,0.9547206413300912,0.03781452707290778,0.9505429654508347,0.7916428053384755,0.9086640135063333,0.1616328317731449,0.3089716074477553,0.35676957675680887
0.5925487094968858,0.21947215545113474,0.8813821483842931,0.7480252073553395,0.18919298186931977,0.4743348608583404,0.8944780998955895,0.6044019591214269,0.536948003988795,0.17972289135259356,0.07777813317531823,0.4101711226190857
0.27043126102816806,0.7615879435412316,0.7842588527171952,0.782837824398338,0.6489412695596983,0.9947509774120157,0.3173594227414466,0.936212670472713,0.3210256462904685,0.478004967869449,0.9102395866911115,0.30854380952352234
0.1223663571271425,0.597473410610531,0.7655820961385125,0.05828814935279192,0.041311644091160504,0.29326876479749064,0.22850489333944712,0.37072884144880514,0.29617443176999747,0.5091411080216869,0.5452235979309165,0.8746931182923182
0.4276285620941136,0.4576783546191837,0.3082190925213535,0.5926589368209665,0.46065074992973587,0.5766437563842768,0.16538487427190118,0.2267553857584922,0.2820861589332574,0.9298067365762648,0.21468749360891515,0.5418192009313314
0.23876965204751244,0.5881388662176893,0.47438969829796873,0.2849862253428008,0.10212111079304831,0.5274854132462016,0.17452340127233745,0.7342372644004296,0.8083786394576414,0.9843498954805611,0.6405346499806311,0.8793329017420963
0.3524386169054903,0.47493216274988515,0.09699820597224373,0.7584220497326022,0.961545198867243,0.8553999168119201,0.21127990579453415,0.8438889702582765,0.3535453686671831,0.8412537021841273,0.29213376990026385,0.21697111383119605
0.9389647530167442,0.4189584766672253,0.06162752051964726,0.5014867203206277,0.8098240495044351,0.9695649045547678,0.5443806518842264,0.46486046167430195,0.5895389108689703,0.6572840391504148,0.9798738964801904,0.27752885725614795
0.22043979765213062,0.20008869816240205,0.2707516425086641,0.07240090809607269,0.5517448588195372,0.024949834788123848,0.555133229807441,0.08905753108142833,0.6567321047069175,0.7927347536472454,0.0019518842142930426,0.9633871893654316
0.7460432362210505,0.45983095955201325,0.13313807822421952,0.47235122747230207,0.5870263939146825,0.3629892836142329,0.3804529720044284,0.05086874289437837,0.4997921125027569,0.06474498775461812,0.9867498842411212,0.822294309923601
0.5692675037214585,0.8343519928552636,0.09606702975233639,0.9340872237101174,0.9388932980987348,0.14827143057646863,0.9246175250351295,0.009534960976422702,0.7546129997701223,0.23657488794010084,0.9577504418463841,0.8251488511311459
0.9496726871169492,0.7355638235400098,0.3484405595542721,0.7424344128621438,0.8922888194887911,0.7540085429277584,0.17068137698485675,0.0066829674981161435,0.7632678562816934,0.4479896722993931,0.7143056517298717,0.09425967302042482
0.8933130267654076,0.039265671807638625,0.13189568251142025,0.8623607873227994,0.0558356807175181,0.75807653912381,0.5313563689383177,0.25990954637482533,0.9795965307759165,0.2497978993463863,0.5093982693523357,0.6285105790480334
0.36192806315721526,0.5536895008170191,0.629425350603005,0.8428011922167822,0.022031830430487398,0.7461868417996615,0.975011178452821,0.3766726918673359,0.007330482135275318,0.2936412701468919,0.04097883825681503,0.46237958768647514
0.7131588589986729,0.061621317184427316,0.20708227679630187,0.1680836257695586,0.8145352112384971,0.6203939891306188,0.523917487720212,0.24223362210369004,0.48665409149857664,0.7449581261430529,0.29642440560932526,0.2845048124714
0.5559017905088595,0.3795988899654815,0.10019064666975763,0.729147668563309,0.686836346080712,0.7079396594463143,0.6140680072177068,0.8910003134542355,0.6072773016272388,0.29134049584151833,0.5386537936090721,0.5284706387082634
0.8714091650391722,0.1597300434479092,0.037099210279407324,0.10646816443864726,0.8756988203727903,0.30398570084015697,0.796947034571476,0.1272989579696313,0.7394933602494536,0.543280570539613,0.597026551943183,0.20155406720756242
0.6607634767702718,0.5115116551834401,0.7694496680128948,0.33037920017095235,0.8243124471412989,0.5608229007336343,0.4777951136490103,0.5330571011756362,0.06339044509086611,0.8088509069845963,0.32098955200425283,0.8616684813488308
0.63415442704978,0.006177416138148706,0.12337047395299572,0.7659806091675171,0.8840488294247861,0.5848752376767866,0.38678567147791365,0.37027919539004295,0.7055199906961052,0.21565509549434814,0.3504162415880987,0.5606073566434283
0.4293254439079698,0.31600574850708285,0.215354346847889,0.40057990899001894,0.7173493158726911,0.1767178638775041,0.12089732054533597,0.5255713894700966,0.5346957802700953,0.14552309042555533,0.6718919296967575,0.45993887429686975
0.019242945392850097,0.3769175798878709,0.8417637701237425,0.38884014392752453,0.21880542826464788,0.8388127682043465,0.08869740149858762,0.34614744013833487,0.8567287119748488,0.5573760039717547,0.580406465823419,0.7191725921514198
0.8574898958164431,0.17370948979620038,0.8389103689402236,0.7852834348969738,0.46247233070095706,0.3501779446136808,0.9370572667948684,0.7814794071573159,0.806170797557879,0.47867741780156625,0.9670774303254688,0.5275770086598335
0.4308047221265138,0.22596920953931476,0.04906827273055292,0.7873102295208434,0.4219410500173104,0.5104481707266526,0.09775038871492403,0.6587966785389112,0.7086210766627773,0.46041797135315343,0.1323974596521743,0.6951183614821776
0.7022290052840027,0.8361909712057566,0.595551322112185,0.06966524777054184,0.6818886220410614,0.6486243837329985,0.3877028540112485,0.3731910694747339,0.9935070934219129,0.5405558293311111,0.22221061748168358,0.9169140188021925
0.9813921785893103,0.030751198978285488,0.2146520805709683,0.5440083683179512,0.9979893357982188,0.18868569680527048,0.24197182922581373,0.8260055342703788,0.565270184511511,0.05274304687429232,0.3328687960399701,0.8606542896115168
0.9624956681786833,0.5805339119772677,0.006564796583635291,0.929045880480422,0.49377040357777136,0.33644528704850496,0.05900590828335439,0.2030856580169096,0.622354186321876,0.9044006353359005,0.4459819506621413,0.6865066889035564
0.2973746073661715,0.5835195045828638,0.3921951938298084,0.30366041826419987,0.3513169828736502,0.4589451749897614,0.3332456327582103,0.9015884215447657,0.27674059067713064,0.5639763496020105,0.2436110287038089,0.25456910876089056
0.6259324903312198,0.698551257097679,0.0742776674350395,0.19966373260861592,0.5213432146744847,0.827665856996657,0.6170957081742492,0.9705115986396021,0.9782995131775657,0.7795455987981849,0.7794428450995755,0.10452765044044887
0.9491215385147158,0.6045868991169188,0.07510629204072383,0.5985936481217485,0.718460340480022,0.8454019676729401,0.7343110301852016,0.3510302801532621,0.9035437687224588,0.2320628419959594,0.31169257768620606,0.2433164028358532
0.29599626458800077,0.6894646089314885,0.013358987643799392,0.29407374865520075,0.2899872785164961,0.49232204292152537,0.4698772156289831,0.6441572678575082,0.34452770560455537,0.47057331727734975,0.9963424229430823,0.12662018838979128
0.833750650118836,0.07971793195789678,0.37460699143920684,0.44650752105176417,0.9183971686652274,0.6567338591078709,0.7319996026829574,0.6560046380032282,0.5752726485531924,0.7109295043129631,0.09740996762499532,0.6814946503192905
0.9806951531156425,0.2096223670935351,0.9497761591499877,0.23625845889845365,0.7816455031291373,0.12093305966899615,0.2275651273347532,0.4476194010487161,0.5853723437822894,0.8068382553272337,0.7178556968432759,0.4212476416465447
0.9457137676712623,0.04577458643631205,0.9545457212873053,0.845506134645223,0.9887262215997316,0.18425114136392307,0.9082676434308606,0.7782065540426063,0.5514146509840022,0.3797457818685994,0.35260208527307024,0.02890837243498312
0.2920994286046188,0.35285381976249797,0.0020408215654030837,0.1617954323036972,0.2881439683856982,0.0981902910255853,0.06532638375832811,0.14594827128352272,0.3881692558815937,0.5405463534617053,0.7782344878805247,0.8400479127291528
0.2030742855816663,0.7813422776466776,0.11232542594774775,0.8887787623981642,0.15786072148059194,0.8100615012089144,0.854378481919757,0.6418079349475376,0.20930023262557895,0.5414572835559219,0.3250747960801712,0.10415594952135565
0.5423287605798173,0.2738770712297991,0.002651442732692022,0.858950296928718,0.7434612759920702,0.5912309454722102,0.3266381810737452,0.561532691671616,0.5568960711125154,0.3725678400950252,0.9386103679038582,0.1735989349871504
0.049269638101181235,0.35835159524103577,0.5413710947647136,0.23791545260090363,0.7828308239006565,0.19920073229641688,0.9061530293893129,0.43240093108040134,0.30117592772069735,0.4868210659174741,0.21496382988748575,0.7732282465901449
0.14488288300954355,0.5193936066386236,0.3717125020284736,0.9695253597062997,0.7030478378261582,0.9913173104917358,0.5769931411300094,0.6902605612336394,0.8977961799330821,0.5426696710586694,0.01628832273286518,0.33709210815199797
0.09775321589535713,0.6419163959293775,0.6619816405850021,0.7581552878195275,0.12365650502797387,0.9308964725936527,0.8056537131788787,0.3095270727346956,0.3913162256910482,0.6514169762364611,0.15921930771893378,0.2512265876438615
0.6803762208382151,0.31200328704146474,0.2020928195547229,0.7364044568696277,0.9931749537913666,0.19886632927183323,0.10342585972558127,0.32665710531041037,0.2790127538810514,0.040699559740436486,0.543281130222525,0.7412337914270389
0.18042213347491431,0.04041133787097362,0.8255933846202086,0.904092757111016,0.3670050390433802,0.6754715813766382,0.034036518168533925,0.3815698651194046,0.2563857581829664,0.9740165338189314,0.5789404833974696,0.4119696645709543
0.9012651892593043,0.7231822577473112,0.8458639786632788,0.8993986307340051,0.3507136794511899,0.5554957693274664,0.1286718769761378,0.8339752663590929,0.9449237198223838,0.8164867627261977,0.3248286628100582,0.42902006933566406
0.4565934365105916,0.327157021058335,0.7315757176669664,0.23534397028275866,0.6054028243804042,0.7099592003976374,0.3897258509240368,0.7449329380849394,0.3314416356387536,0.7777973656348117,0.06870362807402852,0.7287296456995007
0.3593867178557725,0.3892958860558865,0.597656354835306,0.00892733383034272,0.9898287691689639,0.22095184687835057,0.37335484251227624,0.2186168756621769,0.2562604571143955,0.7838305708671843,0.7055414121684067,0.5255139514897353
0.5180423429082581,0.19798823563851198,0.47698856272051915,0.833641540775407,0.1518515932592981,0.883394924205631,0.6878576349258881,0.696993984174054,0.7956368769618941,0.7994202348162335,0.643664261904712,0.5487626919367062
0.9211965766296139,0.2894935141124958,0.7557063508252849,0.5603829800432423,0.2954150814987968,0.3952893696499571,0.6382996577550144,0.5159754758622894,0.8768459958749706,0.7729023418771236,0.5352778407799713,0.5854571762032416
0.16063270928471018,0.6609240118566926,0.21419385660844625,0.3013062134076089,0.736246513811489,0.8145858672656601,0.42540531510583635,0.5640258167256729,0.2807298210283512,0.8016917089251581,0.40890200148320754,0.5827827514820793
0.8185064798802857,0.2599540838548454,0.7695565781203713,0.3962758453298355,0.26851426273155565,0.5963323370875334,0.4698068774140405,0.3956395582744171,0.7124604351945618,0.35669941702254515,0.7640751105756726,0.6156527013976267
0.21533483300317047,0.667903875373842,0.648253342426563,0.8994304579691786,0.13896800792642083,0.2536324278621078,0.10037959405987384,0.26211988139776043,0.9275036297610896,0.8640690462765181,0.9550529349108587,0.15826584493424345
0.9897154221154084,0.8525126945332979,0.6607362590465621,0.826858735434801,0.09959922139186239,0.26732934173558964,0.42723005558591987,0.7929220982795139,0.10927386212871937,0.3556185789070957,0.35591433900322866,0.16768399402995415
0.05150769585805359,0.5197777983681278,0.41312145215132257,0.792596106180445,0.4460762666009134,0.06639295552459024,0.33644956171295526,0.5615952638632926,0.3721366349366947,0.8725571095502473,0.776497160502747,0.010646639386810208
0.1505825928823925,0.6560936546125058,0.8567299275478673,0.27903747128342826,0.10024512141433783,0.3841818241539495,0.028744486072071807,0.2602037582111427,0.6026379059711003,0.7578967951945831,0.34101452258284337,0.8730437247698087
0.6662254099510835,0.8047149599760792,0.7916573457953895,0.15349122586447417,0.31076657823575915,0.198441966996032,0.20534548970351751,0.8342045475790589,0.3141286307603557,0.6908381211117693,0.7415907259192994,0.48022378294031676
0.8586709936983072,0.9721511375485441,0.03920818352844968,0.99394278020589,0.8995696319407059,0.15571319025156116,0.5265397720108022,0.708976841581236,0.8530843739686186,0.6657633459316268,0.7864185504447502,0.895735657422292
0.5430205080228779,0.5453297149944948,0.04023401606827448,0.5509825056173979,0.8548489550381606,0.8841584621853046,0.9296020650097399,0.6806415544543607,0.4931405656875987,0.7074895515280535,0.4270567894258799,0.41786766992176505
0.7226229862892954,0.5756913487735651,0.013476258751455084,0.4384527086155098,0.05929101918113644,0.3213311944555759,0.39752677950093207,0.6618750526566398,0.5178972370291561,0.9793595753508368,0.42297527625959475,0.9523608299744604
0.3582781361249714,0.8436275256332935,0.006976451582899723,0.1789676843397393,0.5222970135917012,0.587951194183117,0.013762843784058565,0.7281545783001075,0.4852430274591931,0.37834572939701905,0.22246359769944857,0.5083579660730458
0.15023422645886242,0.3024502422496447,0.5844044615487501,0.7229002257150788,0.896441401414755,0.5306770562031731,0.9470397950679579,0.9551280752703232,0.27488300453062,0.09048237452239605,0.931640301234055,0.1449818895417313
0.4490958266865822,0.027728632978142098,0.7404657978507199,0.8686160895941718,0.8454744041497918,0.13026889037703526,0.3643382199078309,0.19645419630073868,0.9692555948460035,0.26089956365909617,0.2879677520566787,0.30295266343455873
0.8255189101160431,0.24825379253230095,0.9977957395843349,0.24006201720200093,0.5773526821853128,0.25118478333933336,0.14154053883924977,0.405462849852109,0.2098307735095567,0.47110163583777254,0.3659951167223311,0.4550820407536589
0.9575575170991076,0.7813601080448633,0.7030808931789513,0.6262303036651097,0.4275638064303877,0.23455014187504752,0.5037110223050411,0.9064357689462761,0.5011891329514747,0.6329833113785099,0.7442177591428295,0.9968128086030853
0.009106201031684358,0.3872947213178817,0.9524302181586771,0.0240377501978013,0.5268457271025067,0.9312435440911706,0.6087856274574056,0.3365904722995462,0.888671394640399,0.8980263743425465,0.9103837378928418,0.8667198672757028
0.7184462079630083,0.04745968902515274,0.0644461289850512,0.6781072189810015,0.7785677371551798,0.16856820408803141,0.7562653669342668,0.7428623373796557,0.34611808472111416,0.3999577444107587,0.1432278952621786,0.6265835879168845
0.5199474227228722,0.7633035474075742,0.5478610471069572,0.029456752140420317,0.49103514939431503,0.20509159628689388,0.3409788565579783,0.8005123295227208,0.8844423400829444,0.6064761730647729,0.6131958086830055,0.2882384498477182
0.7821356148626039,0.2440744383727006,0.4168859084567622,0.0377516688669699,0.6552544205969705,0.471532368860503,0.4985555901623021,0.1565194081941601,0.30414431027511735,0.7945061465671778,0.23833425036094402,0.18590417606347398
0.028877488726206546,0.18293357862739235,0.9606963630941983,0.520695735519536,0.3716280841299493,0.9550815751078591,0.4992281434200564,0.04054994463134076,0.7803444923508887,0.06969388509453833,0.06859687760633504,0.11153350059382527
0.12136844982933603,0.49042228043289793,0.7420704597242486,0.05677475435797463,0.35619736802902946,0.441297265834771,0.5416428506590366,0.3483681697555262,0.892958863500992,0.6049913589989245,0.6403121555199686,0.9319148662513261
0.2690095572739364,0.17892263676300102,0.03387033646554538,0.5099898775089996,0.5948696124371214,0.12204165742175166,0.18294086937844678,0.6354263573192822,0.7099831567882254,0.6042232185663081,0.16224502059547208,0.7583671243664234
0.6139841421021972,0.5400667404896788,0.6185417896270776,0.18279945860981717,0.1248310075566077,0.9478067720909135,0.9951324807739063,0.5849031976969243,0.1521892348287055,0.028989442736072735,0.3834810847869554,0.30807362749087064
0.6933018400402173,0.4283505210721579,0.1124354561968891,0.5887399217553448,0.31279220325764456,0.8498275947916946,0.9051879512303403,0.20147853593431442,0.4729839810891253,0.4321196477556708,0.8241131650691278,0.5037700944518068
0.7625652169489141,0.7260688229601998,0.02052183654080797,0.3610989723194189,0.004881719479680191,0.8760488240691825,0.1277250449151438,0.568509477391936,0.8107124167726389,0.05592788878647659,0.19601879368333386,0.10934543667164642
0.23408688445710957,0.8969734990553424,0.45699574886383265,0.790834001557548,0.6740058133828575,0.056645171492206714,0.3752312211658355,0.7840264232081389,0.9965248455391601,0.7261104946893953,0.5934277129128738,0.4048070302086074
0.4859984395027226,0.5605584060750564,0.06205611957288781,0.14157013358855497,0.06766560802542188,0.17617100316426293,0.06386859597900829,0.7010200415916316,0.5203316615964231,0.09296780075589561,0.6274163142606947,0.9573961567629798
0.2202695992710867,0.4147832633458697,0.9875333147619809,0.40037813265431044,0.07991967943262368,0.5101788259204355,0.1920273823180324,0.7715813264996594,0.4871909710884432,0.41223672544044954,0.2779717836087303,0.18525545892402484
0.3501454476604411,0.12082788912928588,0.18115469300852327,0.3775426697675537,0.9556999213858008,0.5704572733649732,0.023776907657539925,0.4914785029129468,0.4922806631721699,0.7292601047251996,0.17642013033047155,0.10375715626361548
0.12126107432889044,0.7585158351773371,0.19011304069264856,0.8234139913424431,0.42698043785683515,0.5337641120901042,0.06343306491778322,0.6409739830907452,0.16913480975196427,0.8474084665914569,0.35904147746924886,0.795709122580084
0.054278666188815605,0.121837143591217,0.5296046551603382,0.6194289210688019,0.7455792456484538,0.49499748475356786,0.16204391317846722,0.9893325246175778,0.1848663405290013,0.1077494023074359,0.8152898334770906,0.7589539557420952
0.36683380716353575,0.3609966601491922,0.18670754098800968,0.5628542221132002,0.7189163764885632,0.30275365202754445,0.3156935543421979,0.9599432680191974,0.7106988584420357,0.5833529895643542,0.32080357361014744,0.9831087044773746
0.7680481873199313,0.6225275336424893,0.26130426932290474,0.9929891124664308,0.48985263412713276,0.8575140684314193,0.2262988463481238,0.06339641223865433,0.8293394740584435,0.03478038980933695,0.5915178134858594,0.9681235518984984
0.7259696868760623,0.7935246103963249,0.376656822175245,0.12301893904777261,0.4826361392737595,0.39442018170339077,0.19160951573309604,0.0342855282022001,0.6668760407327352,0.9937966151370368,0.7713144204431542,0.3214144360100425
0.26515186942895497,0.1399591883748229,0.5555381454094845,0.06137404010957581,0.47866577476741823,0.618341723098456,0.2178008353627131,0.4252876665023717,0.4393826084761666,0.7650547984555928,0.333702738223688,0.5060022289439638
0.32482827078937493,0.15131122616171244,0.824920126201031,0.7276507011626435,0.09242081624357579,0.6461142733307721,0.7352596581972117,0.6280201841708093,0.8432554134586984,0.2475931000895224,0.8735471488099409,0.826441741995614
0.9281440338997099,0.019884258319685322,0.20653410804710104,0.44072633921870874,0.06434751229557889,0.1773626319106152,0.8366661089539902,0.19890460272900534,0.2500785712995013,0.534585506027241,0.7594047484769498,0.06869566207055622
0.620272397055731,0.9490676434720068,0.19946039694183293,0.2878318590385962,0.2240385926052989,0.9576164910247529,0.8564651693930869,0.8026616903202453,0.6143936921351791,0.04044593778863492,0.9992137167543076,0.07936869799170787
0.8656987985284477,0.32932704216111164,0.8400626459974754,0.7357014254500104,0.5863340633697853,0.9163818733412213,0.018010014831055243,0.8209119868312987,0.6184474739280481,0.8272927461668148,0.4887933143664477,0.7115626832857119
0.19225262448028513,0.4091008370306799,0.7464285493474669,0.02869347555823132,0.5198411800848873,0.9336473567214371,0.36609717372978046,0.8291844246583885,0.30826235673128166,0.7845297327845216,0.7865929845892355,0.0004956519173403562
0.8984288930739461,0.7708063744164732,0.5936543008387424,0.12400088853597613,0.7065761624433079,0.29908828733864057,0.778761344256929,0.35756654555360246,0.5396909445555516,0.6601803367203904,0.7425798513091955,0.7722180180808195
